#songId, title, artist_name, artist_id, song_type, key, energy, liveness, tempo, speechiness, acousticness, instrumentalness, mode, time_signature, duration, loudness, valence, danceability
SOKBUKM13713158A52,Break My Heart (Chris Soul Mucho Drum Dub),Jewel Kid,AR3480S11C8A415060,"remix, studio, electric",6,0.725011,0.107041,127.994,0.053384,0.011172,0.793203,1,4,498.77288,-10.175,0.39377,0.78917
SOMKFSL145319C3BF5,La Pregunta (feat. J Alvarez),DJ Secuaz,ARAZJVL13DC3EB6C04,"studio, electric, vocal",1,0.795444,0.271393,172.012,0.081614,0.025031,2.00E-06,1,4,209.99955,-3.814,0.733081,0.753548
SOHUXVZ1412D6336F6,Land On the Moon,Monkeys Unkle,ARTOHQT12F07D37296,"studio, electric, vocal",5,0.397599,0.438691,114.956,0.044559,0.003163,0.245069,0,4,243.77424,-16.328,0.748566,0.775973
SOASFTD1313438EF9B,Mr. President,Ghetto Mafia,ARSPC9J1187B9A7EA1,"studio, electric, vocal",7,0.70205,0.367202,158.397,0.341918,0.017056,0,1,4,295.25007,-12.073,0.874913,0.796385
SOFUTDB1312FDFD6C9,Naughty Girl,David Rolas,AR6RBRP1187FB48136,"studio, electric, vocal",11,0.695868,0.158263,119.986,0.057553,0.124295,7.70E-05,0,4,197.62621,-7.558,0.909317,0.798335
SOHHWJQ130516E1094,Pride And Joy,Pat Kelly,ARPMIPU1187B98B1D5,"studio, vocal",0,0.371715,0.050798,155.683,0.092775,0.486812,0.00077,1,4,222.66621,-12.134,0.960018,0.788659
SONVHKG147FA78955E,Fade Away,DSF,ARIJELZ1241B9C480B,"studio, electric, vocal",7,0.613948,0.165699,122.042,0.060916,0.003286,0.32224,1,4,189.22086,-6.766,0.429624,0.787426
SOODPNJ12A8AE4822E,Move With The Crowd,Baby Wayne,ARJN47S1187B9A8446,"studio, vocal",1,0.686352,0.069019,104.776,0.344729,0.439316,0,1,4,228.97288,-9.935,0.822218,0.790926
SOOLGJB141B56541AF,Do Me Like That,Summerland,AR7BAUN1187FB4956D,"studio, electric, vocal",1,0.525707,0.124969,168.002,0.166133,0.037392,0.040612,1,4,190.37995,-16.146,0.474353,0.770501
SOWSWCL13C1AAC6D38,Tann Up Solid,Speng Bond,ARMWWDQ136658E63A8,"studio, vocal",6,0.702871,0.633284,159.963,0.104496,0.621145,1.00E-06,1,4,187.01361,-6.307,0.930709,0.76018
SOCGZTO1313439ABE6,Dark Inside,A-WAX,ARKI3U61187FB5691B,"studio, electric, vocal",4,0.314181,0.100539,93.4,0.246361,0.112223,1.10E-05,0,4,129.11955,-15.101,0.415812,0.79678
SOQWABV144DD5C0525,Pink water (Davout session),Indochine,ARZ5RL71187B98E5B0,"studio, electric",3,0.51672,0.110184,106.015,0.032742,0.175093,0.598277,1,3,220.03955,-10.349,0.544399,0.760851
SOVTTUG1393C0748B8,Passport (Club Mix),Andy Tau,ARXJUVV1187FB5B0CC,"remix, studio, electric",7,0.808713,0.079873,132.002,0.052309,0.018137,0.891684,1,4,360.4541,-8.652,0.150376,0.777461
SOJMRFH130516DBF1C,Pointless Love,Open Season,AR9UHXP1187FB3A979,"studio, electric, vocal",1,0.537844,0.324254,175.043,0.261969,0.00783,6.00E-05,1,4,250.99955,-7.644,0.758631,0.773637
SOWWPOR13DBA02D6E3,Holzauction Schottische,Myron Floren,ARHU4PB1187FB508A9,studio,10,0.374675,0.106652,164.766,0.170464,0.582546,0.694264,1,4,135.04848,-11.102,0.960699,0.766034
SOJVHMG1311AFE5D0D,Don't Brave With the Sun,ETK,ARWSRXO126E2B35FFD,"studio, electric",7,0.938999,0.056268,140.017,0.050439,0.000597,0.867749,1,4,395.11955,-2.973,0.408411,0.771296
SONDIET13C19302389,Magic,Ed Robinson,AR82P491187B9B75A1,"studio, electric, vocal",5,0.511428,0.136898,81.035,0.074933,0.106325,1.00E-06,1,3,247.66621,-5.81,0.664488,0.758183
SOYTANY1478D1F023D,Saturday Night (XXXChange Remix),Total Warr,ARZPYSJ12D5CD79169,"remix, studio, electric, vocal",8,0.736001,0.084054,132.59,0.126955,0.00849,0.329711,0,4,293.45424,-10.085,0.535078,0.796596
SOPCHRN1393D3C6E5A,"Another Day, Another Night",Klique,AR2ZKCN1187B999E29,"studio, electric",7,0.487052,0.093056,112.482,0.049702,0.283503,0.554574,1,4,221.32794,-19.296,0.861363,0.755877
SOAAABO12A8C1368E2,Scoppelia,Stigmato Inc,AREZBQE11F50C50917,"instrumental, studio, electric",9,0.692847,0.173002,103.997,0.07748,0.162536,0.936294,1,4,350.87955,-11.282,0.501746,0.780374
SOFBSGR13EAAF9D0F7,Funky Feeling - Original Sax Mix,Boris Roodbwoy,ARPRQXK1269FCCFC61,"remix, studio, electric",1,0.809967,0.062643,128.007,0.057351,0.001102,0.890313,1,4,335.62943,-6.643,0.523996,0.752886
SOCDLBY1313439713D,Flamingo (Original Version),tomboy,ARCZXR51187FB58307,"studio, electric, vocal",2,0.67459,0.406748,120.996,0.068554,0.012998,0.345846,1,4,277.46621,-9.227,0.769298,0.796409
SOABGFW13FB1394F91,Turn You On (Original Mix),Henry John Morgan,AR1SU4Y11C8A4226A9,"studio, electric, vocal",9,0.862119,0.072804,127.979,0.068237,0.007552,0.017989,1,4,343.61587,-5.688,0.411685,0.78171
